user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/el_kemosabe/,1,4.1 hrs on record,"
				154 of 199 people (77%) found this review helpful8 people found this review funny			","
Posted: May 17, 2015
												Vertiginous Golf is a dystopian steam-punk mini-golf game developed by Kinelco and Lone Elk Creative. Vertiginous Golf (I will refer to it as VG for the rest of my review) is set in the skies above Scudburough in a floating city called New Lun-Donne. Those who live in Scudburough, such as your fine self, can visit Verti-Sphere shops where you can get a temporary fix of verti-golf in the clouds high above.+Nice graphics+Cool dystopian steam-punk world design+54 holes included with the game, each hole is very well designed and there's a good variation of difficulty across all courses+An integrated course editor so you can make your own courses+A few different course types+You can take control of a robotic bird to scout out the track and look for the best way forward+A cool 'free stroke' mechanic which involves you getting the ball in a certain whole to get that stroke free and move you to a different part of the course+Cool rewind function, it's not unlimited which leaves the game a good level of challenge, rewind fuel can be restored by taking shots+Simple controls (I played with a 360 controller)+Good soundeffects and nice soundtrack+Singleplayer and Multiplayer both local and online+/-No predicted path for the ball, personally I would have liked to have seen it be at least an option +/-There aren't many railings on the courses so you're gonna lose your ball over the side often-Awful voice acting, it's all very bland and uninteresting -Uninteresting story which isn't helped by the afore mentioned voice acting-Only two clubs to choose from-The ball feels a bit too bouncy for my liking which makes it even easier for balls to go over the edgeVerdict:7.5A fun dystopian steam-punk mini-golf game with nice graphics, cool world design, loads of courses, an integrated course editor and some cool mechanics. If you like mini-golf games, chances are you're gonna like this.***This review was written using a key provided by the Developer for review purposes***El K.			"
http://steamcommunity.com/id/Lepondi/,1,0.5 hrs on record,"
				59 of 82 people (72%) found this review helpful7 people found this review funny			","
Posted: October 26, 2015
												The UI is clunky and the story is dumb, But the game is still fun and has lots of holes with a custom course creator to add more content, If you miss the free giveaway (Oct 26th) Its still a good game worth 5-10 dollars.			"
http://steamcommunity.com/profiles/76561198232756580/,1,3.1 hrs on record,"
				41 of 60 people (68%) found this review helpful5 people found this review funny			","
Posted: October 23, 2015
												This is an okay game. It can get quite confusing at sometimes though. The tracks are way to complex and hard to figure out. But all up it's still pretty good.			"
http://steamcommunity.com/profiles/76561198025427208/,1,14.3 hrs on record,"
				32 of 35 people (91%) found this review helpful			","
Posted: September 14, 2014
Early Access Review
The GoodVertignious Golf is a gorgeous game, both conceptually and stylistically.  The game controls aren't difficult to grasp, the music and sounds are well designed, and the interface is nice and clean, not interfering with the graphics -- did I mention they were gorgeous?  Oh, yes, I did.The hummingbird and rewind features are welcome additions to the basic gameplay of minigolf.  In fact, given the complexity of some of the holes, they're requirements.  The availability of a wedge in addition to a putter is welcome, adding a level of strategy absent in other minigolf games.The game is also eminently playable -- on the more advanced courses, there are several ways to play each hole, so there's little repetition even with the limited number of courses.  If it has a boredom factor, I haven't reached it yet.The BadWhile I have not identified the game's boredom factor, it does have a frustration factor, and it was found quite quickly.There are difficult holes.  There are even diabolical holes -- the par 3 8th at OSU Scarlet, when the pin is set in that card-table sized tongue of green sticking out into the pond, comes to mind as a real-world example.Vertiginous Golf, unfortunately, includes a few unplayable holes, where the line between success and failure is both unmarked and razor thin.  The penalty for failure is vastly out of proportion to the value of success -- and scores rapidly balloon out of control, rendering an entire round not much more than an exercise in futility.  And if I want futility, I can just load up my clubs and go play some real golf (which can fairly be described as two shots worthy of Tiger hidden within one hundred twenty worthy of Tigger).On the plus side, this is the worst I have to say about Vertiginous Golf -- but since it's central to game play, it's of importance.The SkinnyOverall, I'll give 7.5/10, though I would strongly recommend the designers re-visit some of the holes and dial it back a little.  I don't expect an ace every time, but neither do I expect to be condemned to ten or more strokes because I missed a tee shot by the faintest of margins.On the cosmetic side, I'd like to suggest allowing the player to choose their ball color (or if that's already in the game, making it more obvious as I haven't found it yet).  We golfers are a superstitious lot, and I (think I) play better with a blue or green ball than with a red one.  :DA course designer would be another welcome addition -- way back in ancient times (i.e., the 1990s), the Jack Nicklaus series of golf games always included course design tools, and some of the fan-made courses were genuinely brilliant.  The vast array of additional free content also kept the JN games playable far longer than most other games released at the same time.Overall, this game is Recommended on the basis of design and creativity, and in the hopes that some of its frustration factor is ironed out by the time of its official release.			"
http://steamcommunity.com/id/Whiterabbit01/,1,3.5 hrs on record,"
				25 of 35 people (71%) found this review helpful			","
Posted: March 8, 2014
Early Access Review
I've not has so much fun playing a crazy golf game since buying 3D Ultra™ Minigolf Adventures well over 4 years ago.  Vertiginous Golf, is not only  beautiflul  to look at , it's deviously more difficult to  score compared to  the older mini golf game.  With local coop available now; and,   as development progresses  with   up to 4 player multiplayer this is going to be a great game to play with your online mates.  I can imagine the laugh your all going to have playing this.   The game is in early access;  if you were lucky enought to buy it via the humble store    a few days ago, you'd have  got it  for half price, right up to its release.The game is a physics based first person exploratory mini golf game  set in a steampunk  universe.  There are loads of  innovations  included such as first person mechanical humming bird that can be utilized to plan your shots, there' s a rewind facility that allows  you to  undo or rewind a shot without losing a stroke (basically a cheat system).  The ball can also be controlled  using the WASD keys, so  rewinding part way, you can then adjust your shot accordingly.  There's a whole host of other  things  included  such as moving obstacles,    mini helicopters, blockers,  platforms, spinners, travelators and other   interesting  items (eg  a glowing semi transparent  trail showing you   your previous shots)  that  help or hinder your progress.  At the moment there are 18 holes with   a further 27 + holes planned in future updates.As an early access game  you can report bugs in the  games forums HERE.You can see  videos  of game play HERE,   HERE   and HERE. Highly recommended even at it's full price of £11.99 ($14.99).  That's over £3 cheaper  if you can find a friend in the US to gift it too you.  ;) "
http://steamcommunity.com/id/Jadejardjard/,1,0.8 hrs on record,"
				30 of 42 people (71%) found this review helpful1 person found this review funny			","
Posted: October 26, 2015
												This is a good game. I don't even particularly care much about minigolf. But i am really enjoying this. The presentation and style is consistent yet refreshingly unfamiliar for a minigolf game.The physics are superb and the flawless cross-platform support make this one a win in my book.			"
http://steamcommunity.com/id/Kodyd194/,1,15.3 hrs on record,"
				18 of 23 people (78%) found this review helpful3 people found this review funny			","
Posted: November 9, 2015
												Vertiginous Golf, is a puzzle golf game I recently got during the free giveaway event. The game couples relaxing music and visuals with golfing and physics puzzle based gameplay. The world is fantastical and steampunk, this is not a game for someone looking for a legitimate golf sim type of game.  Vertiginous Golf comes with a level creator as well! You can share these custom courses with other players custom course menu.  You can even play these courses in the online multiplayer. A few other things to note are the neat interactive menus in the game, and the character customization, both are neat additions and not something I would expect coming into a game like this.   I can freely say that I have not played much of Vertiginous yet, but  I enjoy the gameplay it offers. I haven't tried much of multiplayer but the population seems to be fairly small, its not surprising since I had not heard of this game until it was offered free for a day.  I would recommend this game to fans of puzzle games, or even golf games, as long as they can tolerate the more fantastical feeling offered here.			"
http://steamcommunity.com/id/Jameswest/,1,1.0 hrs on record,"
				18 of 25 people (72%) found this review helpful			","
Posted: March 10, 2014
Early Access Review
								A solid golf game with plenty of charm and a dab of humor words wont do it justice so check out this video instead  - 


YouTube™ Video: Vertiginous golf - Gamer Muscle First Impressions 

			Views: 529		

			In this Vertiginous golf preview video we explore the delightful world of Edward V Frohlich and have a jolly good time knocking some balls around !		

For those with no time the key pionts are - Mini golf/crazy golf (obvously) - Art Deco- Steam-punk - Hard puzzles - After touch ball controll - Humor - Nice music - Unity engin so runs well - Can play windowed or full screen - Multiplayer			"
http://steamcommunity.com/id/Brbteabreak/,1,2.6 hrs on record,"
				44 of 74 people (59%) found this review helpful			","
Posted: March 6, 2014
Early Access Review
								Full review at http://www.youtube.com/BrbteabreakTV


YouTube™ Video: Vertiginous Golf - Steampunk Mini-Golf - Gameplay - Early Access 

			Views: 578		

			Brbteabreak got to get hands on with Vertiginious Golf, a new crazy arcade golfing game developed by Lone-Elk. Subscribe for more inappropriate pop-up images.		

You could say Vertiginous Golf is the golfing equivalent of Dark Souls, there’s no hand holding going on here and all you’re told is you have to get the ball into the hole at the end of the course. How you do this is completely up to you, do you try and smash it across the whole field, hoping to get some lucky rebounds? Maybe you’re a bit more conservative and like to go for the paths which are enclosed? Maybe you want that “hole-in-one” every time and you have to pitch perfectly in order to get it. Also did I mention this game is as hard as 7 week old bacon?Vertiginous Golf is overflowing with options, which is something you wouldn’t normally see from a game which is tied to a sport. Just on originality alone I think this is a good pick-up. It already has great features while in Early Access and promised future developments look even better. I’d only steer away from this if you have ADD and you need fast hot action all over your face in order to feel satisfied, now go clean yourself up.			"
http://steamcommunity.com/id/SuPeR_J03/,0,0.8 hrs on record,"
				156 of 283 people (55%) found this review helpful30 people found this review funny			","
Posted: May 9, 2015
												Let me begin this review by saying two things: As a gamer, my guilty pleasure has always been Mini-golf games. I have played them through my childhood, but as an adult, I had slacked off. Then--*Gasp*--What do my eyes see? I new mini-golf game on steam! I immediately got it and was thrilled to play it, even at the price point.And the second point is simply this; How dare you expect me to enjoy this heap of junk.The controls are the wonkiest thing on the planet, I feel like I have no kind of control over the ball whastsoever. There is nowhere near enough railing, I found myself constantly falling off of the platforms for no other reason than my putter flinched a little harder than I told it--tried to tell it to.In the story, the concept with the records advancing the plot and rewarding you if you do is really neat. However, making it mandatory to make the hole isn't. I had made it to the end of a hole, after, oh I don't know, 15 storkes because the ball forgot how to stay on the platform, and finally made it to the raised recepticle where the ball was thanks to a ""free stroke"" hole (that just sounds dirty). I was thrilled I had finally made it, only to discover that I missed a record. I couldn't get out. I had to restart the hole because a metal tube spat me out at a point where I couldn't go back. Also, this happened on three different holes.And don't get me started on how bad the Swing Power system is. You could pull the club to the same height three times and get three totally different swings. Oh, And the ball itself! Oh golly gee wilikers, that ball. I have lost more strokes because my ball bounced off of the cup and into the abyss than I care to count. It doesn't matter how slow the ball is going, if I can't just barely nudge it in, it goes flying out and 5 meters away, usually into the abyss. It's unbelieveable. And I'm NOT going to star in on the awful, twitchy camera.SummaryIt may sound like I am just bad at the game and complaining about it, but I have a feel for how a game like this should work. And, frankly, something isn't working here. This game is trying to be something that it just isn't quite yet. Now, I know, what you're thinking, ""Hey, Joe! Give the Devs a break, the game has been in 1.0 for literally three days!"" I know that. I have a lot of games that are still in development in my library. I know how tedious a game can be for the first few months until they patch it up and give it its lolly. So, don't get me wrong, I am still excited to play this game. Just... not right now. My keyboard may need a bandage first.So, until the game is fixed a little bit, I can't and won't recomend it. But, the second those updates happen(they ARE going to happen, right?), I will be chomping at the bits, ready to play. And then I will gladly, openly, and, perhaps even lovingly change my review, but until then, I almost refuse to play it.Until next time (There WILL be a next time, right?);Cheers,SuPeR_J03			"
