user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/id/ravenbeak/,13,1,7.1 hrs on record,"
				100 of 104 people (96%) found this review helpful1 person found this review funny			","
Posted: December 28, 2013
												So, I owned this game back on CD until that one broke, and when it appeared on Steam, it didn't take me long to make the decision to re-acquire it.This game is one of the classics and my personal favorite of the series (maybe, mabye tied with Blood Money). Don't expect HD graphics as the game is fairly old, but they still hold up and the gameplay makes well up for it.The game mostly gives you free reign over how you deal with your missions, wether you go in guns blazing or infiltrate the building disguised as the milkman, take out your target and leave without anyone ever knowing better; the only consequence being a distinct shift in your overall mission ratings (though wether or not a Mass Murderer rating is good or bad is still technically up to you.).What you have to know is that if you play it quiet, you play it slow. Be prepared to wait for good whiles to learn guard routes or for your target to be in the perfect spot; be prepared to reload often (if you're a perfectionist) when things didn't go as planned, or quickly adapt to your new situation.So, overall, if you enjoy the thought of being the unseen angel of death that puts Altair and Ezio to shame, or if you played and enjoyed any of the other Hitman titles (and for some reason don't already have this one), this is a definite must-have.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/Tupacking/,55,1,28.1 hrs on record,"
				46 of 55 people (84%) found this review helpful3 people found this review funny			","
Posted: December 22, 2015
												Hitman 2: Silent Assassin provides an estimated duration of ten hours (parameter now average), an in my opinion very addictive, definitely living. Fans would highly recommend it as it is the better of the two chapters on the history of Agent 47 while those new to the saga recommend you try it, maybe at your neighborhood store, to see if the setting menus and commands may be to their liking. If you allow me, a final warning: do not be discouraged, this is a title designed to be extremely difficult, at times slightly frustrating (spend three afternoons trying to accomplish a mission may also get tired!) And then, if you want to play with, arm yourself with a good patience ... good luck, agents 47!			",0,0,0,0,0,0,0
http://steamcommunity.com/id/FloydFoxler/,24,1,35.9 hrs on record,"
				87 of 90 people (97%) found this review helpful6 people found this review funny			","
Posted: September 10, 2014
												As my first experience with that genre, the Hitman series turned me into a stealth addict!I remember back when I was in college, I borrowed Hitman : Codename 47 from a close friend of mine. He told me : ""It's an amazing game, non-linear, and you can choose the way you want to complete your objectives and kill your targets. There, for instance, there is that mission in which you can disguise as a waiter and poison the food."" So when I tried that very mission a few days later, I would just end up on the roof, and snipe the target from a small concealed window, because screw the poisonned food : hiding on the roof like a coward was the way I did it, and it worked.This game was so much fun! I spent my evenings on it - almost didn't pass my school year because of that, but it was worth it. Sure, I was struggling with the hardest missions, but enjoying beating them nonetheless. Eh. killing a drug lord with a minigun has its own benefits. Two weeks later, I gave the game back to my friend and said ""Boy, that was INSANE.""You will easily understand how excited I was when he told me they did a sequel called Silent Assassin! The fangirl in me HAD to try this.(Besides, I'd like to thank my friend Liam sooo much for gifting me the whole Hitman collection for Christmas 2012. Liam, if you read this... you're awesome and I love you.) I then got the opportunity to try the second game, which improved a lot from the first. More freedom, an incredible amount of missions, a really clever plot, and a great difficulty. It's a must-have for all Stealth lovers, and some of the best Hitman missions are to be found in that second episode. I mean, you can murder evil twins, one of them eating crisps and pizzas in the basement of a Malaysian airport, the other relaxing in his jacuzzi at the top of a highly guarded skyscraper. You'll never see that again in your life.Then Blood Money followed. Graphically, it was a stunning improvement, but the gameplay also was a lot deeper : body hiding, weapon customisation, beverage poisoning, etc... Blood Money is the core of all good stealth mechanics. And those custom newspaper articles at the end of each mission are hilarious! That third episode is worth gold, and I really recommend your to play it!I finally acquired Contracts when it released on Steam, as known as Silent Assassin's spiritual sequel, which subtly links the events from the original game, with a certain chapter found in Blood Money's cutscenes. Apart from Contracts being a much darker game than the others, it's an awesome addition to the series. Half of the missions are remakes of the memorable ones from Codename 47; they were redesigned completely, so the layout of the maps and the buildings have changed, and there's even more places to explore, and exciting ways to finish your job successfully.Well, I could talk about Hitman for hours, or relate my funniest anecdotes, but the best you could do for now, is try by yourself and embody the well-known Agent 47 for the best assignments of your life.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/TheSp00kiestSkeletal/,30,1,6.5 hrs on record,"
				120 of 152 people (79%) found this review helpful38 people found this review funny			","
Posted: November 10, 2015
												My Childhood is on steam.			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198035697451/,14,1,3.1 hrs on record,"
				111 of 158 people (70%) found this review helpful27 people found this review funny			","
Posted: March 23, 2014
												Can't beat level one 10/10			",0,0,0,0,0,0,0
http://steamcommunity.com/id/dantasticrevolution/,28,1,53.8 hrs on record,"
				53 of 55 people (96%) found this review helpful			","
Posted: January 1, 2014
												The Hitman series is a piece of history.  I think this game was the fruition of the stealth/action genre, and its effective implementation have inspired dozens of other games, including Assasin's Creed. Hitman 2 is my favorite, not because it's the best, but because it was one of the first PC games I fell in love with. The atmospheric mood, soundtrack, and art stylization really drew me in and have greatly influenced what I look for in the medium. While the gameplay has dated, the effective combination of other aspects have kept it consistently in my top 20, even a decade later.Gameplay: 5 In a post Assasin's Creed world, it has definitely dated.  At the time, however, the controls and AI were stellar.  Story: 6Nothing revolutionary, but it serves to draw together the wide variety of locations presented in the game.Art: 9The mood and atmospheres are incredible. No other game at the time captured the diversity of worlds so well with so little graphically, justifying literally hundreds of hours of slow sneaking - without ever feeling dry or boring.  This combined with the music makes it a classic. Music: 9Jesper Kyd is a master. At a time when most games featured popish midi synth, he had his soundtrack was performed by the Budapest Symphony Orchestra.Should you play this?If you haven't played this before, you likely won't be impressed. But if you like classic games and want to see a bit of history, enjoy it for the fantastic environmental moods the game creators were able to capture. For those of you who enjoyed it 10 years ago, you'll appreciate a replay.			",0,0,0,0,0,0,0
http://steamcommunity.com/id/PanzergrenadierOfficial/,61,1,17.6 hrs on record,"
				39 of 51 people (76%) found this review helpful6 people found this review funny			","
Posted: March 4, 2016
Hitman 2: Silent Assasin - Rating: 8.8/10General ImpressionHitman 2: Silent Assassin is a stealth game, made especially for people who can keep silent. The graphics for the year 2002 are wonderful, the soundtracks are very enjoyable, the atmosphere varies from tunnels, buildings, cities and even more areas, also the countries vary, such as Russia, India, Sicily, etc. The gameplay is pretty much just to kill enemies, you have a lot of guns to choose from, such as pistols, shotguns, rifles, grenades and even melee guns, such as katanas, knifes, swords, etc. You can even get your enemy asleep for a period of time, with anesthetics. The story is about a Hitman who retired as a yard keeper, until the priest of the church got kidnapped by a Russian mob. He has to accomplish some tasks for his agent, Diana. After he accomplishes them all, he will have to fight through the church to kill the Russian mob and liberate the priest.GraphicsThe graphics are wonderful for the year 2002, a big improvement from the game Hitman: Codename 47. They are well optimized, and they are wonderful even on budget computers. They are set in natural destinations (such as Japanese mountains), where we may see snow, trees, rocks, etc. well designed. The guns seem to be well designed, as well as the sky, the buildings, in the city destinations. Even in tunnels, the graphics are still well optimized, not dark.AtmosphereThe atmosphere varies from countries such as Russia, Italy, Japan, Afghanistan, India, Sicily and Germany. This game has many areas, such as subways, sewers, palaces, mansions, mountains, cities, deserts, etc. The variety of areas makes this game complex, proving that the developers had a lot of inspiration and were able to create a complex game. The weather varies from area and country, such as Afghanistan (desert) where it's sunny, or Russia (city) where it's snowy, etc.Audio/MusicThe soundtrack of this game were composed by Jesper Kyd, a well-known composer for video games and movies. They tend to change often, such as if you have alerted the enemy, a dynamic music will play. If you are just making your way through, a calm music would play. The sounds of guns are pretty good, also the door closings and openings are realistic. We may also find weather sounds, such as raining or snowing. When you walk on snow, your walking will start becoming noisy. Also, explosions are well designed to be pretty realistic.GameplayThe gameplay is about a hitman who accomplishes tasks, such as planting bombs, killing important targets, eliminating all hostiles, introducing poison in an enemy, liberating characters, etc. In this game, you can not drive cars, which is a disadvantage, in my opinion. Hitman can kill the enemies in many ways, such as shooting him, punching him to death, killing him with a grenade, backstabbing him, or simply make him sleeping for a while. The enemies tend to firstly search for Hitman before killing him. If you give any clues to the enemy, such as a dead body or a wrong movement, they will be alerted. If they see you, they will start firing at you. The game has a lot of ranks, from Silent Assassin to Mass Murder. By making Silent Assassin, you will unlock better guns.StoryThe story is about a retired hitman called ""47"" due to the code which was imprinted on the back of his neck ""110706040147"". After his retirement, he got a job as a yard keeper at a church in Sicily. In a day, the priest of the church has been kidnapped by a Russian mob. Hitman has the task to do his agent's favors in order to know where the priest has been kidnapped. He has to fight through many areas and countries, killing important people, such as Generals, business men, etc. The game has 20 missions, each one of them taking less than an hour to complete (depending on the difficulty and on the style you want to play with).EnginesThe engines on this game are well optimized, I haven't met any bugs or crashes, neither screen freezes. The people's movements are realistic, starting from walking calm to running due to being alerted. The sky does not move, however, the snowflakes fall unlimitedly. The railings are also falling forever. In the cities there are a few cars moving normal. The water through the sewers can be well seen while it's flowing. In the desert, the dust can be well seen while the wind takes it through the air, among many other engines. This game can be played even on low performance computers, which give it a huge advantage.Other FeaturesThe user interface is pretty well-designed, simple but neat. The controls are well-chosen, which are not complex, and very easy to learn. The mechanics are pretty well-optimized, everything moves nicely, but sometimes soldiers hit the walls by accident (they go back to normal very quick, it just happens). Overall, it’s a pretty nice stealth-based game, which can be played however you want.Positive PointsPretty nice graphicsNo bugs or crashesGood soundtracksAwesome voice actingOptimized engineProperly made AIMany environments and areasMany ways to complete missionsMany weapons to choose fromA well-chosen endingNeutral PointsA multiplayer or a CO-OP option would be an amazing featureA mini map would probably improve the easiest difficultyNegative PointsIt is very hard to complete SA rankEnemy snipers are too powerful ",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198013569729/,16,1,19.8 hrs on record,"
				40 of 46 people (87%) found this review helpful16 people found this review funny			","
Posted: December 4, 2015
												This is the true Hitman game.One of the best action games ever.+ Game with best graphics that was released in 2002+ Amazing story and awesome missions.+ Atmosphere+ Gameplay+ Great music + Difficulty+ You can dress like a woman+ ???9/10. Highly recommended.  ",0,0,0,0,0,0,0
http://steamcommunity.com/id/r3mus/,18,1,1.9 hrs on record,"
				97 of 140 people (69%) found this review helpful217 people found this review funny			","
Posted: November 28, 2015
												HITMAN! Yes?I NEED YOU TO KILL THIS GENERAL!, BUT STEALTHY!Alright,im just gonna take this ak,5 pistols,a knife....ENOUGH!Alright,alright.*20 minutes later*HITMAN!Yeah?I SAID 1 GENERAL NOT THE WHOLE RUSSIAN POPULATION!Oh , oh sorry boss.HIIIIITTTTTMAAAN!Pineapples(overkill)/10			",0,0,0,0,0,0,0
http://steamcommunity.com/id/LonerD/,28,1,58.3 hrs on record,"
				33 of 41 people (80%) found this review helpful5 people found this review funny			","
Posted: December 24, 2014
												Codename 47 was a success, a success that needed a sequel. And what do the good sequels do? Fix what's broken, evolve what's working. And Silent Assassin does that...kinda. Unfortunately, not always right. The overall structure of the game remained the same - you have a map where you need to do something, preferably unnoticed, and then, usually, leave the area. But how you do it is slightly different. First of all, and that is important for more... kind, i guess, players like me, - you can knock out enemies with a chloroform instead of killing them. This also means, that now you can knock out innocent people in the area and use their clothes almost without any consequences. Almost, because knocked out people do regain consciousness (quicker on higher difficulty), and because there is a new meter. Yes, starting with this game there is a ""suspicion"" meter in play. And it's rather stupid, unfortunately. When you are seen by enemy/guard-type characters, their ""suspicion"" goes up. It's universal for the map and it can only be slightly changed by what you are wearing at the moment. But it didn't work as well as in later installments, with lots of smaller ""if""s in play, where enemy/guard character could truly be described as ""suspicious"" and not ""crazy and paranoid"" and willing to shoot a hotel visitor just because he made a wrong turn (and yes, this can happen). What's also sad, is that the infamous jungle chapters from Codename 47, are here as well, only now you're in snowy Japan. Why would developers want to leave this kind of section in the game is still something i don't understand. But it's a solid game. Not yet as refined as Contracts and Blood Money, but not as raw and hardcore-ish as Codename 47. Definitely worth the play. P.S. Jesper Kyd's music is amazing as always. P.P.S. You can now save in the game, if that put you off in Codename 47. Amount of saves depends on the difficulty level. P.P.P.S. The game is ridiculous to play if you speak russian. Russian stereotypes in this game are amazingly funny. Game even starts with a very harsh russian profanity, it's the first thing you hear when you start the game.			",0,0,0,0,0,0,0
