user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/id/y2f/,11,1,674.8 hrs on record,"
				437 of 463 people (94%) found this review helpful7 people found this review funny			","
Posted: August 27, 2014
												As a projectile fighting game Lethal Leagues core is simple: hit your opponent with a ball to score and ultimately win a match.You can try a bare bones prototype on reptile games' website to see if you like that concept.Like many other recent small competitive games this one challenges the player with high risk&reward as a single hit from the ball is a knock out. Although if you or your team hit the ball last it won't harm you.The intense fun of this game starts to kick in once you've hit the ball back and forth a few times, ever increasing its speed to ridiculously high levels (speedometer at the bottom on the boombox). Normal hits only increase the ball speed by 1, charged hits and smashes however double the speed. With more speed the hit lag will increase, the screen will shake, the background will change, intense visual effects will ripple across the screen and the characters will throw catchy phrases at each other as they hit the ball. Next to jumping and swinging you can also bunt the ball to slightly decrease the speed and carefuly set up your next attack.The movement mechanics are very solid. You can move right and left as you jump, you can tap for a short hop or hold to jump higher and stay in the air longer as well as press down to fall faster.The selectable characters two major mechanic differences are their method of gaining height (high jump, wall jump, double jump, wall ride, ...) and their special move, which can be activated with a full special bar (builds up by hitting the ball).Next to online and local multiplayer with up to 4 people there is also a single player challenge with 10 increasingly difficult stages to beat in sequence and in local multiplayer there are 7 levels of AI difficulty with the highest one still being a challenge even if you are already very good at the game - although not as engaging as a good human player will probably be.And it's a damn lot of fun.Raced to the top of my most played game ever list during beta testing.			",31,3,2,0,0,0,1
http://steamcommunity.com/id/dennizfm/,21,1,14.8 hrs on record,"
				375 of 397 people (94%) found this review helpful763 people found this review funny			","
Posted: January 9, 2015
												""Let's make a 2D game that's like tennis with dodgeball, and every time you hit the ball it gets faster""""Cool, but what's the speed cap?""*laughs*			",358,43,8,24,20,2,29
http://steamcommunity.com/id/Serj27/,104,1,12.1 hrs on record,"
				387 of 458 people (84%) found this review helpful39 people found this review funny			","
Posted: August 30, 2014
												Jet Set Radio & Smash Bros meets Pong			",1211,362,40,85,77,11,99
http://steamcommunity.com/id/LeLnetsChosen/,12,1,"1,554.2 hrs on record","
				127 of 135 people (94%) found this review helpful18 people found this review funny			","
Posted: September 7, 2015
												Honestly a great game that I didn't think I'd stick to for so long, even though 80% of my playtime was spent vs North American Players the community was willing to accept me and tolerate as much of my lag.... as they could (I'm Antarct---- Australian) :D:Great Game 9/10, could use some better palettes and have a tutorial with parryingIf you're willing to treat this as more than a party game, Lethal League has great depth and offers the potential for insane rallies far beyond the scope of ballspeed :D: with a great community to boot (just join the LL h̶u̶b̶c̶h̶a̶t̶ discord https://discord.gg/zSB7ZAe feel free to ask for games or just hangout). Give my guide a lookie if you're interested in improving yourself as a player 


HOW TO BE AN IMPROVER 
A Guide for Lethal League
By: Bitnix

			This guide attempts to improve your fundamentals as a Lethal League player; exploring the concepts of positioning, opponent awareness and coverage. It'll also make you an Edgy Prestige :D:		


",106,12,1,9,3,2,9
http://steamcommunity.com/id/Shadowspaz/,20,1,250.4 hrs on record,"
				102 of 110 people (93%) found this review helpful1 person found this review funny			","
Posted: October 18, 2014
												As a big fan of local multiplayer games, I originally got this thinking it'd be a fun couple hours of casual fighting with a group of friends. While it was certainly that, I never expected to get so deep into (what I deemed as) a ""party game.""The online community is fantastically rich- Just hop in the group chat, and you're bound to find a match with someone of whatever skill you're looking for, or someone to help practice a specific tactic, or just some casual FFA fun. There are tournaments hosted every weekend, and virtually everyone in the community is a blast to talk to.But the game itself has a depth I have never seen before- I have over 100 hours logged of high-skill matches and tournaments, and I am still finding new strategies and mechanics to use. My current repertoire is even missing two mechanics that I know, and with those two, there are plenty of uses I haven't even thought of.The depth is incredible. The community is great. The style is fantastic, and the play is like nothing I've seen before. Buy the game- You won't be disappointed.			",369,93,7,27,21,3,22
http://steamcommunity.com/id/korpsus/,51,1,12.3 hrs on record,"
				70 of 72 people (97%) found this review helpful4 people found this review funny			","
Posted: November 8, 2014
												This game takes the old school two-button skill games and gives it a flavor like no other. It's like being put in a racquetball room with dodgeball rules. The ball can get to ludicrous speeds! But if there is any lag at all whatsoever, it will be difficult to achieve.There's a baller OST (not many songs though), a nice variety of stages, mostly aesthetic, but still provide a variety in size and significant difference with candyman's special--and a handful of characters with subtle but important differences in their traits. I highly recommend this game as it is online play, amazing with friends and absurdly addicting for such short matches!I hope there will be a way to chat with opponents in the game, at LEAST in the lobby. You can not communicate to them not to start a match because you are waiting for more people or if you want them to ready up for the game. 9/10			",659,175,12,86,58,6,54
http://steamcommunity.com/id/amusingmouse/,104,1,101.6 hrs on record,"
				119 of 126 people (94%) found this review helpful			","
Posted: August 29, 2014
												The online is incredibly good, which is to be expected from GGPO.  4 player games tend to lag/desync a bit, but as long as you are not playing across countries, it handles it well.  1v1 online is nearly perfect from my viewpoint.Controller support is also good, I have tested 4 different controllers, all of which worked.  Only a few required minimal key binding.Gameplay itself is of the ""simple to pick up, hard to master"" variety.  Great for local party/competitive play.  Its fast paced, and has a lot of ""epic moments"" for all your friends to hype about.Not much content to be honest, though the game is obviously about multiplayer, and they do have a few modifiers to change things up.  But this is an important note, if you don't have good internet/local friends, do not get this game.  Though I doubt anyone reading this falls under this category.I personally like the art style, I have heard a lot of people complain about graphics.  I don't really need to review this though, if it looks ugly in the screenshots, you will find it ugly in game.Boss soundtrack, as in GOOD electronic music, not try hard dubstep.If my review seems badly written, it is because I am not a writer.  But you can trust me on this, Lethal League is amazing for what it is, and is definitly worth the asking price.  Anyone who is shying away because it is ""too simple"", there is a lot of depth/mind games to be had in hitting a ball back and forth(as silly as that sounds).  Is it another Nidhogg?  No.  Another Divekick?  ehhh, maybe, depends on whether you hated Divekick for its gameplay or for other reasons.  To me, this seems like a similar concept to Divekick, though better polished, different gameplay mechanic that is more hype because of its faster/more deep nature, and a better presentation.  This game is definitly better than Divekick, but still holds the similar concept of simple but hard to master.In the end, yes, I do recommend this game.  This game will entertain you and your friends for a long time.If I have not answered your questions/concerns about this game, leave a comment and I will edit the review.""I am terrible at this game.10/10  Would noob rage again.""Edit: Nominated for The “I Thought This Game Was Cool Before It Won An Award” Award.			",417,75,14,32,27,8,45
http://steamcommunity.com/id/nobuby/,31,1,503.2 hrs on record,"
				141 of 172 people (82%) found this review helpful159 people found this review funny			","
Posted: December 31, 2014
												I play Switch, get yelled for using his special. I play Candy, get yelled at for using his special too well.I play Latch, I get yelled at for joining the Latch army. I love this game			",79,7,0,5,5,0,1
http://steamcommunity.com/id/woofmeister3000/,30,1,64.1 hrs on record,"
				151 of 187 people (81%) found this review helpful101 people found this review funny			","
Posted: October 8, 2014
												It's like if Jet Set Radio and Smash Bros had drunken sex at a party and gave birth to Babe Ruth.			",264,41,8,33,29,2,44
http://steamcommunity.com/id/slothyexistence/,72,1,2.7 hrs on record,"
				102 of 109 people (94%) found this review helpful3 people found this review funny			","
Posted: March 14, 2015
												Lethal League is a 2D fighting game, but unlike traditional fighting games you don’t use fists or kicks or any kind of combat moves. You pick a character and hit an anti-gravity ball against your opponents to beat them, the ball speeds up and bounces harder off the walls with every hit it takes, reaching unbelievably fast speeds - particularly when one charges the hit. All this makes it hard to avoid the ball and also hard to hit the ball. Each player has a certain amount of lives per round and lose them by getting hit with the ball. Once all your lives run out you’re done, and the round ends when there’s only one player left in the game.Pros: ++++ The game is good fast-paced fun, the latency is very comfortable.+++ The audio and visual aspects are very befitting of each other, especially the effects and art style.+++ Music is awesome, fits perfectly with the battle atmosphere.++++ Hitting the ball feels solid, firm – making for immersive projectile battles.++ Different modes: FFA, TEAM DEATHMATCH+++ Different characters make for different moves/special moves.+++++ ”No weak♥♥♥♥♥♥”Bittersweet:-/+ Gameplay is easy to learn but hard to get good at, practice makes perfect and provides hours of fun.-/+ Speed cap for the ball is ridiculously high, might as well be infinite which makes for difficult but impressive moments.-/+ Limited player choice, however they are very stylish and have different colour schemes.-/+ Player base has cool people, but it’s not very big.Cons:-Not really anything negative about the game, if I had to name something it would be the lack of characters and small community.Final Opinion:All in all this game is addictive, exhilarating and a massive amount of fun. It’s as if Super Smash Bros, Pong, and whichever traditional 2D fighting game you can think of had a baby. Easy to pick up, hard to master. Art style, music and gameplay go perfectly well together for an amazing fighting experience.Liked this review? Join my group and follow my curator page. ",625,160,19,61,32,3,48
