user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/OneSevenNine/,1,6.7 hrs on record,"
				152 of 153 people (99%) found this review helpful47 people found this review funny			","
Posted: December 12, 2015
												People are calling this game 'Calming,' or 'Zen.' Is it, really? The design is minimalist, and the audio is subdued, and you can pause whenever you want - but all that just disguises what is actually one of the most deviously clever and difficult puzzle games I've ever seen.So: Stations are little shapes on the map. People show up at each little shape, wanting to go to some other shape. You connect the shapes with metro lines, and a little train will show up to ferry people along the lines you drew to get everyone where they want to go. There's a few more mechanics, but that's 90% of it.There are only so many metro configurations you can have for any given map, but with every station that pops up, the possibilities increase in number exponentially. There's never quite enough lines or enough carriages or enough tunnels to keep all of your passengers totally satisfied. In essence, playing this game is endlessly performing triage on an ever-growing network that's a few bad decisions away from becoming an unsustainable mess and collapsing under its own weight. It's mind-warping how fast things can get out of hand if you're careless.Forget Telltale; here, every choice you make feels genuinely heavy and difficult, because they actually are heavy, difficult choices. Crucially, though, there's always a right choice that will keep you alive for at least another week. Every game ends in you frantically trying to fix a bottleneck in your network, or deperately rerouting half your lines to ease up the congestion in one distant corner of your map - and failing. But there's always something you could have done, out of the umptillion different decisions the game threw at you.This game is terrifying. I've been pulling my hair out. The quiet bleeps and bloops of the passengers arriving and leaving no longer register as something Calming or Zen but as something far more sinister. Needless to say, I absolutely love it.			"
http://steamcommunity.com/id/Armello/,1,11.1 hrs on record,"
				236 of 264 people (89%) found this review helpful212 people found this review funny			","
Posted: October 17, 2014
Early Access Review
								I love this game. It takes place in an alternate universe where commuters patiently wait for the next train when the current one looks full.			"
http://steamcommunity.com/id/internisus/,1,4.7 hrs on record,"
				177 of 202 people (88%) found this review helpful337 people found this review funny			","
Posted: November 8, 2015
												The most elegantly designed anxiety attack you will ever have.			"
http://steamcommunity.com/id/goldfenix/,1,103.0 hrs on record,"
				128 of 132 people (97%) found this review helpful1 person found this review funny			","
Posted: October 24, 2014
												<Review Update> I originally reviewed this game in 2014.  Since then the game has added a number of features.  First, the game has sound and music now (they are sort of one and the same.  All sounds are music notes, and all the notes make the music.), which I think is quite good.  You get an audio cue now when things start to become frantic, as the music tempo begins to pick up.  Secondly, there are now more modes and objectives, which gives even returning players something new to accomplish.  Third, the game now has much better options, including color blind modes and automatic gif recording of your metro system.  Fourth, I can now confirm that the game works great with touchscreen systems like the Microsoft Surface.  Past these items, the core gameplay stays the same (just smoother) against my alpha review from two years ago.  I continue to recommend the game with two big thumbs up.<End Update>Mini Metro belongs to the category I call ""Optimization Games.""  These are games like Banished, Prison Architect or Sim City.  These sort of games are more about building the best thing you can with your resources available, and less about reaching a ""win"" state.Mini Metro is a extremely minimalist version of these sorts of games.  Whereas in a game like Banished you'll be trying to balance population growth, food supplies, trading resources, lumber, etc, Mini Metro just asks you to get your passengers from station A to station B.Mini Metro doesn't have saves or anything, and you can expect a single round of the game to last about 15-20 minutes.  During this time, stations of various shapes will pop up, and they'll begin to have passengers show up.  Your goal is to build your rail lines in a way that gets the people to their intended station.  Have too many passengers waiting too long to get somewhere and you lose.Where Mini Metro really succeeds is that it builds a lot of tension easily thanks to the constant need to incorporate new locations, while only giving you minimal additional resources.  Can your Red Train Line handle an extra circle station?  Maybe you can rearrange the stations a bit to fit that new station onto your Yellow Train Line instead?  You'll be juggling these decisions constantly.Overall, I highly recommend Mini Metro.  It's kept me occupied for longer than many other optimization games have.  Despite it's simplicity, there's a lot of room to improve your skills in the game, and I tend to find myself thinking of new station arrangements when I'm not playing.  That's the sign of a good game, and it's the same feeling games like XCom or Banished gave me.  If you enjoy these sorts of games, I would very much say it's worth your money, even in it's current Alpha state.			"
http://steamcommunity.com/id/CueZero/,1,18.3 hrs on record,"
				145 of 164 people (88%) found this review helpful			","
Posted: August 11, 2014
Early Access Review
Mini Metro is a zen-like strategy experience with pleasing minimal visuals that utilizes the real-world simulation of public transit and the growing system of subways that various corners of the world have come to know. The simple metro-line style of the game is not only a minimal aesthetic, but a symbol of civilization that is powerful to those who have relied on it for a better portion of our lives.Although simple in appearance Mini Metro is nothing short of a complex affair with lots of little mechanics to learn as you delve deeper. The game is easy enough for players of any level to hop into but offers layers upon layers of choice and consequence that you will need to learn and master through hours of your own planning of expansive transit systems. You begin by connecting differently shaped metro stations to other stations with similarly shaped passengers, which gets complicated as you notice your limit on Metro lines you're able to make and the amount of trains you're able to have carrying passengers. Without an even balance between how much load each of your lines have you'll quickly have a station overcrowd leading to a Game Over.Overcrowding can be avoided through careful planning as well as the help of upgrades you get to choose between at the end of each week. These can be very hard decisions as you'll be deciding between the ability to build another carriage to hold more of your overflowing passengers, extra bridges to allow you more tactical planning under rivers and other tracks, or a new line giving you a new color-coordinated track to work with on the constantly expanding map. Only one of these upgrades can be chosen and not using the chance efficiently will end your reign as a metro tycoon much quicker.The game is currently undergoing some extremely ambitious and promising sound work, including a soundtrack being composed by the legendary Disasterpeace. Sound is a feature I am greatly anticipating, because while the silence serves the minimalistic approach to the aesthetics of the game it could really use a bit of atmosphere. Until then I can easily throw on any appropriate Brian Eno record and bliss-out to the creation of my own Metro system, And as Eno himself wrote, ""I lose control and at last I am part of the machinery."" Mini Metro does its part well in capturing the machine driven lifestyles of the modern world and infusing it with a tactical and addictive interactive twist that anyone from casual strategy fans to serious transit geeks can get excited about.There's already a good selection of real-world maps allowing you to construct and plan anywhere from London to Hong Kong, as well as more than enough features like Leaderboards and alternative Nightmodes to play around with. Its state in Early Access is merely a sign of great things to come for an already blissful strategy game. I'm extremely excited for what's in store and can't wait for the upcoming procedural soundtrack, additional features, and very hopefully some new maps. Two cities I'd personally love to see are Tokyo and Prague (Hi Timmy!) and with enough support Mini Metro is sure to deliver on fresh content.			"
http://steamcommunity.com/id/meckus/,1,9.1 hrs on record,"
				99 of 106 people (93%) found this review helpful11 people found this review funny			","
Posted: May 23, 2015
Early Access Review
								Mini Metro is a game that allows the player to teach all those transportation moguls how to properly setup a metro grid, or how to properly fail at doing so. Odds are it will be the latter.It's an incredibly fun and challenging game, that will leave the player looking for the best possible routes.Transportation is the center of the world! It is the glue of our daily lives. When it goes well, we don't see it. When it goes wrong, it negatively colors our day, makes us feel angry and impotent, curtails our possibilities.Robin ChaseWithout any further delay, I present to you my review of Mini Metro.GameplayIf riding a metro is part of your daily routine, you'll either be extremely interested in trying Mini Metro out, or completely uninterested.The goal is to ""survive"" as many days as possible by having customers happy, which means providing them transportation without having to spend much time waiting for it. As you can easily imagine, that's pretty simple to do, but as the game goes on, not only will the map increase, more stations will also start appearing, which can, sometimes, force the player to redo all the lines.At the end of each week there will be a couple rewards, from more locomotives, to carriages, tunnels and extra lines, all of which can be used to make life easier. But choose wisely, as you may find yourself in need of either reward sooner than you think.It's up to the player to make sure they don't end up like all the metro companies in the world, full of angry customers.Pros Really good concept; Has a feel of progression looking at the map grow as the game goes on; Minimalist UI, containing everything that's needed and nothing more; Beautiful design; If you ever get eye sore from all the white background, you can also change to night mode, and vice versa; Doesn't get too repetitive, as the starting stations are randomized; Various city maps; Active development team; Price.Considering it's an Early Access (EA) game, I've decided to add a ""Neutral"" category, for details I consider important, but not gamebreakers, and could easily improve the gameplay if attended.Neutral Lack of a soundtrack/sound effects (which is already part of the developers' plan); Would be nice to see different vehicle models, even if only for each country/city.Not much to point out ""Cons"" wise, as the game is pretty solid.Cons Once you get the hang of it, it sort of becomes trivial.VerdictI'd give it a 9/10, as it offers the player a nice and relaxing experience, as well as a nice change from the current gaming trend.			"
http://steamcommunity.com/id/maudish/,1,13.7 hrs on record,"
				81 of 87 people (93%) found this review helpful3 people found this review funny			","
Posted: November 24, 2015
												It's really easy to make a game overly complicated, so it becomes all the more delightful when you come across a simple game with a lot of depth. Every part of Mini Metro is simple and clean, from the concept to the presentation to the mechanics, but the simplicity gives way to moments of intense strategizing.Each game starts with just three stations, represented as a circle, triangle, and square. You click and drag between them to draw your subway lines, and then watch your little train zip along and pick up passengers of all shapes. Each station generates passengers for the other station shapes, so ideally you want at least one circle, triangle, and square on each line. New stations pop up as time passes, and you have to extend your lines or lay new ones to service them. Your resources are limited, however, generally only starting with three lines and three trains. At the end of every week, you get another train and a choice between two additional resources. These can be more lines, more trains, additional carriages to add to existing trains, more tunnels or bridges for crossing the map obstacles, or upgraded stations for holding more impatient passengers. The game ends if one of your stations hits capacity for too long, which can lead to some panicked re-drawing of lines and dropping of trains.Actually, it will ALWAYS lead to panic because Mini Metro is insidious in how the scenarios ramp up. Stations pop up in unequal groupings, and unique stations like stars and pentagons can appear in the most awkward places. From your three starting stations the map will explode into a nightmare network of wrong stations in just the wrong spots, forcing re-draws and overhauls of your entire service just to reach that one ♥♥♥♥♥♥♥ station that opened up across the river in the southwest corner. But this explosion will happen so gradually, and accompanied by soothing ambient music and pleasant jingles of services running smoothly, that you almost won't notice until its too late. Like with any good puzzle game there's pressure to perform here, but it's presented in such a way that it causes none of that uncomfortable anxiety that trying to form a clutch tetris or landing that last bubble in Puzzle Bobble does. It's a fun challenge through and through, one that never gets old or tiring.There are eleven different maps to play on right now, with each having a different layout of obstacles, different layouts of stations, and different capacities for stations. Paris and New York play very differently, for example, with Paris having a lot of tightly-clustered stations with low capacities, while New York has them spread far and wide across the boroughs. The game also has daily challenges to compete in, with everyone taking a shot at the same map and station growth patterns. There are two additional difficulties as well if you get tired of the normal game; there's a sandbox mode if you just want to draw pretty lines and work on efficiency, and an extreme mode where you cannot redraw existing lines, which makes me sweat just thinking about. If you're into achievements, they've got some good ones to keep you playing. Each city has a basic competency achievement, and then one that requires a specific challenge condition, like moving 1200 people around London using only one tunnel. If you enjoy the basic puzzling offered here, there's dozens of hours of it to be had.I like puzzle games well enough, but few have sucked me in like Mini Metro. The genius presentation using the clean subway map style makes it easy and inviting to work with. And while it certainly doesn't have the complexity of something like Transport Tycoon or Cities in Motion, I find it scratching the same itch in how well it abstracts the subway systems for each city. For fans of puzzle games this one is a no-brainer, and even if you're looking for something more on the management side, there's something to be said for Mini Metro.			"
http://steamcommunity.com/profiles/76561198027473618/,1,41.2 hrs on record,"
				75 of 83 people (90%) found this review helpful			","
Posted: August 5, 2014
Early Access Review
								I love this game. Oh many hours have gone to getting those darn circles and squares and triangles connected. Down with Circles! Great game for mass transit fans and casual gamers alike!			"
http://steamcommunity.com/id/el_kemosabe/,1,5.1 hrs on record,"
				78 of 91 people (86%) found this review helpful3 people found this review funny			","
Posted: June 16, 2015
												Mini Metro is a simplistic strategy game where you must design train lines connecting different parts of one of many major cities. You begin with three lines, three trains and some tunnels (number of tunnels depends on the city) and each week you unlock a new train to use as well as one of two other things such as a new line, more tunnels and carriages to attach to your existing trains. As time goes by new stations will open and you'll need to connect them to existing lines or create entirely new lines, managing your lines effectively is key as the game ends when a station is overcrowded for too long.+Simple but fitting art style, it looks just like London Underground maps and I can't think of anything that would suit this game better+The controls are nice and simple, all you have to do is drag your mouse from one station to the next in order to connect them+Already quite a few different cities to try out+It's incredibly relaxing to play+If the default game is too bright for you (if you have sensitive eyes like myself you may find this) then you can turn on Night Time mode which makes everything considerably darker +The UI is very basic and stays out of your way most of the time which really adds to the feeling that you're looking at a real map+There's a number of different types/shapes of stations, having to connect one of each type to each line to move passengers effectively adds a nice level of challenge to the game+As well as the normal gamemode which I briefly explained earlier there is also an endless mode where station overcrowding does not end the game and your only goal is to make your city as effecient as possible+Station positions are different every time you play+As is expected of such a game you can fast forward time as well as pause (pausing is very handy if you want to completely redesign all of your lines)+/-Sound has now been added to the game but personally I think it's a little too basic, there aren't any sound effects for the trains themselves, just your actions, e.g. connecting up two stations.Verdict:Essential PurchaseA simplistic strategy game that has a great concept, a fitting art style, simple controls, simple gameplay and is ever so relaxing to play. If you're looking for a simple strategy game to play or you're a regular user of the trains in one of the playable cities then you really need this game.No drama, Just Reviews?El K.			"
http://steamcommunity.com/profiles/76561197970677737/,1,10.0 hrs on record,"
				51 of 54 people (94%) found this review helpful2 people found this review funny			","
Posted: December 1, 2015
												The premise of this game had me intrigued as I am curious about how metro systems around the world are designed. I though that I was getting a sim-style game that would let me lay out a metro system in meticulous detail, but this isn't the game that I was looking for. I do enjoy the game, but it is a real-time puzzle game, and not a sim.There are many cities that you can play in, and each starts with three stations of different shapes - a Circle, Square, and Triangle. A station's shape determines the destination of/number of passengers that will spawn there. For example, Circles will spawn the most riders, but few passengers from other stations will want to go there. A station spawns riders in the shape of the station that they wish to go to, and each passenger boards trains that can take them to one of their destination type, and not a specific station. Your score is the number of total passengers delivered to their destination.Stations spawn periodically and connecting lines to them so that passengers will get picked up in a timely manner before the stations get overcrowded is the goal of the game. In addition to the three main shapes, several unique shapes can spawn as well, which ups the difficulty quite a bit. Passengers choose trains intelligently, so not always by the shortest route, but the one that will likely take the least amount of time.Each ""week"" you get a new train and another random reward that could be a carriage (more passengers for a train), tunnels (the number varies), a new line (there is a maximum number of lines on each map, and you always start with three), or an interchange (increases the number of passengers a stop can handle before overcrowding).You get visual and audible warnings when a station start to get overcrowded, and if the problem isn't resolved in about 45 seconds, the game ends. So planning ahead is vital, but you can't always do that due to the random nature of the station spawns. Sometimes you'll have a nice mix of stations along each line, and can get quite an impressive score. Other times you'll have eight Circle stations isolated from everything else and only one or two lines to service them, which is usually not enough.Games last anywhere from a few minutes to 30, and scores range from 200 to 2000+, depending on the map and the luck of the spawns. I recommend the game, but it can be frustrating when you have a good game going and three or four Circle stations spawn in inconvenient spots and ruin it. Still, it's great for when you have 10-20 minutes and not too taxing on the brain.			"
